,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
8683,,,"('good', 'much')",14,,
8684,,,"('can', 'even')",14,,
8685,,,"('tip', 'service')",14,,
8686,,,"('restaurant', 'always')",14,,
8687,,,"('just', 'finished')",14,,
8688,,,"('brought', 'friends')",14,,
8689,,,"('extremely', 'poor')",14,,
8690,,,"('time', 'better')",14,,
8691,,,"('wasted', 'money')",14,,
8692,,,"('ordered', 'togo')",14,,
8693,,,"('minutes', 'take')",14,,
8694,,,"('good', 'long')",14,,
8695,,,"('food', 'barely')",14,,
8696,,,"('saying', 'im')",14,,
8697,,,"('though', 'really')",14,,
8698,,,"('meal', 'like')",14,,
8699,,,"('like', 'put')",14,,
8700,,,"('nice', 'view')",14,,
8701,,,"('night', 'will')",14,,
8702,,,"('ordered', 'house')",14,,
8703,,,"('another', 'party')",14,,
8704,,,"('since', 'ordered')",14,,
8705,,,"('didnt', 'pay')",14,,
8706,,,"('sorry', 'guys')",14,,
8707,,,"('worth', 'cost')",14,,
8708,,,"('glad', 'tried')",14,,
8709,,,"('im', 'never')",14,,
8710,,,"('dinner', 'rolls')",14,,
8711,,,"('service', 'par')",14,,
8712,,,"('disappointed', 'came')",14,,
8713,,,"('ramen', 'ordered')",14,,
8714,,,"('times', 'im')",14,,
8715,,,"('order', 'bring')",14,,
8716,,,"('needed', 'get')",14,,
8717,,,"('ok', 'much')",14,,
8718,,,"('find', 'parking')",14,,
8719,,,"('plenty', 'better')",14,,
8720,,,"('party', '2')",14,,
8721,,,"('great', 'japanese')",14,,
8722,,,"('past', 'times')",14,,
8723,,,"('us', 'maybe')",14,,
8724,,,"('give', 'much')",14,,
8725,,,"('many', 'customers')",14,,
8726,,,"('table', 'really')",14,,
8727,,,"('small', 'space')",14,,
8728,,,"('time', 'still')",14,,
8729,,,"('later', 'server')",14,,
8730,,,"('place', 'finally')",14,,
8731,,,"('mac', 'n')",14,,
8732,,,"('like', 'crab')",14,,
8733,,,"('hour', 'seated')",14,,
8734,,,"('went', 'twice')",14,,
8735,,,"('roll', 'selection')",14,,
8736,,,"('especially', 'given')",14,,
8737,,,"('boyfriend', 'came')",14,,
8738,,,"('made', 'little')",14,,
8739,,,"('fast', 'friendly')",14,,
8740,,,"('absolutely', 'disgusting')",14,,
8741,,,"('spoke', 'us')",14,,
8742,,,"('use', 'love')",14,,
8743,,,"('overcooked', 'rubbery')",14,,
8744,,,"('just', 'disappointing')",14,,
8745,,,"('probably', 'come')",14,,
8746,,,"('pretty', 'solid')",14,,
8747,,,"('sign', 'door')",14,,
8748,,,"('back', 'disappointing')",14,,
8749,,,"('back', 'want')",14,,
8750,,,"('better', 'good')",14,,
8751,,,"('super', 'fast')",14,,
8752,,,"('great', 'now')",14,,
8753,,,"('except', 'fact')",14,,
8754,,,"('missing', 'something')",14,,
8755,,,"('chicken', 'didnt')",14,,
8756,,,"('back', 'wanted')",14,,
8757,,,"('going', 'say')",14,,
8758,,,"('overall', 'impressed')",14,,
8759,,,"('service', 'rude')",14,,
8760,,,"('also', 'food')",14,,
8761,,,"('less', '5')",14,,
8762,,,"('food', 'looks')",14,,
8763,,,"('kind', 'bland')",14,,
8764,,,"('never', 'left')",14,,
8765,,,"('youre', 'just')",14,,
8766,,,"('enough', 'rice')",14,,
8767,,,"('bit', 'sushi')",14,,
8768,,,"('preface', 'review')",14,,
8769,,,"('able', 'make')",14,,
8770,,,"('roll', 'soft')",14,,
8771,,,"('waited', 'least')",14,,
8772,,,"('friends', 'decided')",14,,
8773,,,"('happy', 'service')",14,,
8774,,,"('times', 'great')",14,,
8775,,,"('place', 'cool')",14,,
8776,,,"('tried', 'restaurant')",13,,
8777,,,"('thrown', 'away')",13,,
8778,,,"('drinks', 'sushi')",13,,
8779,,,"('ambiance', 'place')",13,,
8780,,,"('restaurant', 'actually')",13,,
8781,,,"('sushi', 'staff')",13,,
8782,,,"('plan', 'going')",13,,
8783,,,"('recommend', 'coming')",13,,
8784,,,"('im', 'good')",13,,
8785,,,"('say', 'probably')",13,,
8786,,,"('anything', 'wrong')",13,,
8787,,,"('pork', 'bun')",13,,
8788,,,"('dinner', 'first')",13,,
8789,,,"('made', 'hard')",13,,
8790,,,"('live', 'area')",13,,
8791,,,"('slow', 'didnt')",13,,
8792,,,"('two', 'food')",13,,
8793,,,"('hour', 'even')",13,,
8794,,,"('family', 'dinner')",13,,
8795,,,"('couple', 'drinks')",13,,
8796,,,"('just', 'big')",13,,
8797,,,"('sushi', 'thing')",13,,
8798,,,"('pay', 'price')",13,,
8799,,,"('however', 'place')",13,,
8800,,,"('made', 'wait')",13,,
8801,,,"('food', 'although')",13,,
8802,,,"('wanted', 'water')",13,,
8803,,,"('close', 'proximity')",13,,
8804,,,"('multiple', 'tables')",13,,
8805,,,"('quality', 'will')",13,,
8806,,,"('though', 'good')",13,,
8807,,,"('absolutely', 'ridiculous')",13,,
8808,,,"('give', 'props')",13,,
8809,,,"('experience', 'time')",13,,
8810,,,"('menu', 'lot')",13,,
8811,,,"('sushi', 'drinks')",13,,
8812,,,"('well', 'like')",13,,
8813,,,"('thai', 'chinese')",13,,
8814,,,"('sauce', 'used')",13,,
8815,,,"('great', 'wait')",13,,
8816,,,"('girlfriend', 'ordered')",13,,
8817,,,"('ive', 'got')",13,,
8818,,,"('dinner', 'buffet')",13,,
8819,,,"('big', 'party')",13,,
8820,,,"('went', 'just')",13,,
8821,,,"('something', 'eat')",13,,
8822,,,"('23', 'times')",13,,
8823,,,"('get', 'seat')",13,,
8824,,,"('new', 'restaurants')",13,,
8825,,,"('service', 'gets')",13,,
8826,,,"('cold', 'got')",13,,
8827,,,"('free', 'meal')",13,,
8828,,,"('try', 'ramen')",13,,
8829,,,"('really', 'feel')",13,,
8830,,,"('stone', 'bowl')",13,,
8831,,,"('food', 'general')",13,,
8832,,,"('last', 'saturday')",13,,
8833,,,"('tempura', 'sauce')",13,,
8834,,,"('sauce', 'sauce')",13,,
8835,,,"('told', 'another')",13,,
8836,,,"('place', 'long')",13,,
8837,,,"('best', 'either')",13,,
8838,,,"('paying', 'much')",13,,
8839,,,"('took', 'server')",13,,
8840,,,"('will', 'sit')",13,,
8841,,,"('ate', 'food')",13,,
8842,,,"('just', 'poor')",13,,
8843,,,"('never', 'will')",13,,
8844,,,"('couple', 'tables')",13,,
8845,,,"('go', 'pay')",13,,
8846,,,"('meal', 'even')",13,,
8847,,,"('order', 'since')",13,,
8848,,,"('since', 'never')",13,,
8849,,,"('playboy', 'roll')",13,,
8850,,,"('can', 'speak')",13,,
8851,,,"('hard', 'screw')",13,,
8852,,,"('service', 'another')",13,,
8853,,,"('weekday', 'lunch')",13,,
8854,,,"('salmon', 'poke')",13,,
8855,,,"('menu', 'place')",13,,
8856,,,"('continue', 'go')",13,,
8857,,,"('margaret', 'kuos')",13,,
8858,,,"('go', 'check')",13,,
8859,,,"('past', 'two')",13,,
8860,,,"('minutes', 'sat')",13,,
8861,,,"('couple', 'bites')",13,,
8862,,,"('40', 'mins')",13,,
8863,,,"('price', 'ive')",13,,
8864,,,"('order', 'items')",13,,
8865,,,"('place', 'nearly')",13,,
8866,,,"('done', 'food')",13,,
8867,,,"('shrimp', 'veggies')",13,,
8868,,,"('paying', 'customers')",13,,
8869,,,"('trying', 'sushi')",13,,
8870,,,"('extremely', 'busy')",13,,
8871,,,"('us', 'entire')",13,,
8872,,,"('spicy', 'just')",13,,
8873,,,"('waiting', 'staff')",13,,
8874,,,"('mediocre', 'fish')",13,,
8875,,,"('bad', 'bad')",13,,
8876,,,"('made', 'difficult')",13,,
8877,,,"('sushi', 'delivery')",13,,
8878,,,"('sushi', 'somewhere')",13,,
8879,,,"('stop', 'eating')",13,,
8880,,,"('servers', 'seemed')",13,,
8881,,,"('bring', 'home')",13,,
8882,,,"('one', 'restaurants')",13,,
8883,,,"('order', 'waiting')",13,,
8884,,,"('korean', 'dishes')",13,,
8885,,,"('disappointed', 'dont')",13,,
8886,,,"('small', 'children')",13,,
8887,,,"('offer', 'can')",13,,
8888,,,"('ask', 'several')",13,,
8889,,,"('ok', 'also')",13,,
8890,,,"('table', 'received')",13,,
8891,,,"('another', 'half')",13,,
8892,,,"('sauce', 'bland')",13,,
8893,,,"('husband', 'tried')",13,,
8894,,,"('beer', 'ordered')",13,,
8895,,,"('water', 'table')",13,,
8896,,,"('order', 'twice')",13,,
8897,,,"('salad', 'one')",13,,
8898,,,"('never', 'actually')",13,,
8899,,,"('leave', 'restaurant')",13,,
8900,,,"('time', 'give')",13,,
8901,,,"('large', 'bowl')",13,,
8902,,,"('option', 'sushi')",13,,
8903,,,"('packed', 'people')",13,,
8904,,,"('chicken', 'wasnt')",13,,
8905,,,"('salad', 'edamame')",13,,
8906,,,"('ordered', 'avocado')",13,,
8907,,,"('better', 'fish')",13,,
8908,,,"('large', 'order')",13,,
8909,,,"('texture', 'rice')",13,,
8910,,,"('decided', 'wanted')",13,,
8911,,,"('picked', 'food')",13,,
8912,,,"('ask', 'things')",13,,
8913,,,"('salmon', 'bowl')",13,,
8914,,,"('woman', 'front')",13,,
8915,,,"('us', 'wasnt')",13,,
8916,,,"('dish', 'tasted')",13,,
8917,,,"('just', 'think')",13,,
8918,,,"('quality', 'dont')",13,,
8919,,,"('ordered', 'asked')",13,,
8920,,,"('tofu', 'pad')",13,,
8921,,,"('day', 'work')",13,,
8922,,,"('overall', 'flavor')",13,,
8923,,,"('chicken', 'stir')",13,,
8924,,,"('good', 'ill')",13,,
8925,,,"('took', 'longer')",13,,
8926,,,"('decent', 'size')",13,,
8927,,,"('plate', 'just')",13,,
8928,,,"('care', 'quality')",13,,
8929,,,"('ordered', 'four')",13,,
8930,,,"('fantastic', 'food')",13,,
8931,,,"('specialty', 'sushi')",13,,
8932,,,"('full', 'menu')",13,,
8933,,,"('ended', 'giving')",13,,
8934,,,"('ive', 'lot')",13,,
8935,,,"('shredded', 'cabbage')",13,,
8936,,,"('tofu', 'soup')",13,,
8937,,,"('definitely', 'come')",13,,
8938,,,"('food', 'ill')",13,,
8939,,,"('one', 'end')",13,,
8940,,,"('night', 'didnt')",13,,
8941,,,"('table', 'dont')",13,,
8942,,,"('two', 'days')",13,,
8943,,,"('couldnt', 'sit')",13,,
8944,,,"('husband', 'came')",13,,
8945,,,"('rolls', 'bad')",13,,
8946,,,"('gets', 'busy')",13,,
8947,,,"('wait', 'two')",13,,
8948,,,"('beef', 'bulgogi')",13,,
8949,,,"('gift', 'certificate')",13,,
8950,,,"('seemed', 'confused')",13,,
8951,,,"('anything', 'ordered')",13,,
8952,,,"('can', 'deal')",13,,
8953,,,"('night', 'good')",13,,
8954,,,"('drinks', 'server')",13,,
8955,,,"('cheese', 'wontons')",13,,
8956,,,"('great', 'tasting')",13,,
8957,,,"('good', 'buffet')",13,,
8958,,,"('good', 'dinner')",13,,
8959,,,"('rice', 'still')",13,,
8960,,,"('can', 'keep')",13,,
8961,,,"('lump', 'crab')",13,,
8962,,,"('nice', 'good')",13,,
8963,,,"('crab', 'soup')",13,,
8964,,,"('second', 'one')",13,,
8965,,,"('pretty', 'hard')",13,,
8966,,,"('waitress', 'left')",13,,
8967,,,"('dinner', 'came')",13,,
8968,,,"('good', 'restaurants')",13,,
8969,,,"('got', 'free')",13,,
8970,,,"('sushi', 'give')",13,,
8971,,,"('sashimi', 'cut')",13,,
8972,,,"('recommend', 'getting')",13,,
8973,,,"('particularly', 'fresh')",13,,
8974,,,"('fresh', 'well')",13,,
8975,,,"('place', 'crowded')",13,,
8976,,,"('still', 'tipped')",13,,
8977,,,"('new', 'staff')",13,,
8978,,,"('25', 'mins')",13,,
8979,,,"('get', 'way')",13,,
8980,,,"('ive', 'tasted')",13,,
8981,,,"('came', 'family')",13,,
8982,,,"('instead', 'sushi')",13,,
8983,,,"('us', '5')",13,,
8984,,,"('point', 'one')",13,,
8985,,,"('sure', 'order')",13,,
8986,,,"('prices', 'arent')",13,,
8987,,,"('order', 'lunch')",13,,
8988,,,"('food', 'happy')",13,,
8989,,,"('sushi', 'planet')",13,,
8990,,,"('15', '20')",13,,
8991,,,"('restaurant', 'menu')",13,,
8992,,,"('felt', 'uncomfortable')",13,,
8993,,,"('given', '3')",13,,
8994,,,"('ramen', 'bowls')",13,,
8995,,,"('okay', 'will')",13,,
8996,,,"('friendly', 'waitress')",13,,
8997,,,"('cost', 'much')",13,,
8998,,,"('tell', 'sushi')",13,,
8999,,,"('best', 'friend')",13,,
9000,,,"('stay', 'business')",13,,
9001,,,"('sushi', 'means')",13,,
9002,,,"('across', 'table')",13,,
9003,,,"('least', 'two')",13,,
9004,,,"('also', 'thought')",13,,
9005,,,"('smaller', 'side')",13,,
9006,,,"('two', 'chefs')",13,,
9007,,,"('offered', 'bring')",13,,
9008,,,"('evening', 'place')",13,,
9009,,,"('came', 'highly')",13,,
9010,,,"('review', 'really')",13,,
9011,,,"('doubt', 'well')",13,,
9012,,,"('experiences', 'past')",13,,
9013,,,"('try', 'many')",13,,
9014,,,"('leaves', 'much')",13,,
9015,,,"('write', 'yelp')",13,,
9016,,,"('restaurant', 'industry')",13,,
9017,,,"('flavor', 'tasted')",13,,
9018,,,"('gratuity', 'added')",13,,
9019,,,"('better', 'time')",13,,
9020,,,"('karaoke', 'bar')",13,,
9021,,,"('hibachi', 'show')",13,,
9022,,,"('felt', 'way')",13,,
9023,,,"('menu', 'description')",13,,
9024,,,"('quick', 'friendly')",13,,
9025,,,"('weve', 'never')",13,,
9026,,,"('see', 'waitress')",13,,
9027,,,"('us', 'gave')",13,,
9028,,,"('nearly', '30')",13,,
9029,,,"('get', 'appetizers')",13,,
9030,,,"('hopefully', 'will')",13,,
9031,,,"('time', 'id')",13,,
9032,,,"('us', 'looked')",13,,
9033,,,"('food', 'top')",13,,
9034,,,"('leave', 'go')",13,,
9035,,,"('least', 'three')",13,,
9036,,,"('pieces', 'meat')",13,,
9037,,,"('made', 'food')",13,,
9038,,,"('safe', 'bet')",13,,
9039,,,"('visually', 'appealing')",13,,
9040,,,"('ready', 'just')",13,,
9041,,,"('immediately', 'seated')",13,,
9042,,,"('write', 'reviews')",13,,
9043,,,"('around', 'long')",13,,
9044,,,"('day', 'first')",13,,
9045,,,"('sauce', 'poured')",13,,
9046,,,"('appetizer', 'menu')",13,,
9047,,,"('first', 'ordered')",13,,
9048,,,"('fine', 'though')",13,,
9049,,,"('first', 'just')",13,,
9050,,,"('table', 'first')",13,,
9051,,,"('table', 'came')",13,,
9052,,,"('one', 'large')",13,,
9053,,,"('standard', 'fare')",13,,
9054,,,"('lot', 'variety')",13,,
9055,,,"('left', 'right')",13,,
9056,,,"('enough', 'sushi')",13,,
9057,,,"('open', 'mind')",13,,
9058,,,"('noticed', 'one')",13,,
9059,,,"('least', 'week')",13,,
9060,,,"('chicken', 'came')",13,,
9061,,,"('5', 'year')",13,,
9062,,,"('regular', 'customers')",13,,
9063,,,"('didnt', 'put')",13,,
9064,,,"('goleta', 'sushi')",13,,
9065,,,"('every', 'restaurant')",13,,
9066,,,"('bad', 'even')",13,,
9067,,,"('crab', 'ragoon')",13,,
9068,,,"('wish', 'food')",13,,
9069,,,"('expensive', 'dont')",13,,
9070,,,"('disappointing', 'first')",13,,
9071,,,"('trendy', 'place')",13,,
9072,,,"('started', 'cooking')",13,,
9073,,,"('painfully', 'slow')",13,,
9074,,,"('least', 'make')",13,,
9075,,,"('one', 'spicy')",13,,
9076,,,"('like', 'better')",13,,
9077,,,"('better', 'deal')",13,,
9078,,,"('eat', 'got')",13,,
9079,,,"('place', 'mostly')",13,,
9080,,,"('first', 'server')",13,,
9081,,,"('little', 'disappointing')",13,,
9082,,,"('gift', 'cards')",13,,
9083,,,"('later', 'told')",13,,
9084,,,"('rice', 'cooker')",13,,
9085,,,"('drinks', 'one')",13,,
9086,,,"('ordered', 'menu')",13,,
9087,,,"('something', 'sushi')",13,,
9088,,,"('whole', 'table')",13,,
9089,,,"('visit', 'one')",13,,
9090,,,"('may', 'like')",13,,
9091,,,"('isnt', 'anything')",13,,
9092,,,"('tasted', 'nothing')",13,,
9093,,,"('fish', 'thats')",13,,
9094,,,"('teriyaki', 'dish')",13,,
9095,,,"('us', 'asking')",13,,
9096,,,"('get', 'try')",13,,
9097,,,"('hot', 'green')",13,,
9098,,,"('got', 'teriyaki')",13,,
9099,,,"('reason', 'dont')",13,,
9100,,,"('food', 'disappointed')",13,,
9101,,,"('star', 'just')",13,,
9102,,,"('used', 'eat')",13,,
9103,,,"('certainly', 'didnt')",13,,
9104,,,"('two', 'large')",13,,
9105,,,"('sushi', 'need')",13,,
9106,,,"('restaurant', 'prices')",13,,
9107,,,"('place', 'best')",13,,
9108,,,"('letting', 'us')",13,,
9109,,,"('still', 'business')",13,,
9110,,,"('quality', 'rice')",13,,
9111,,,"('hibachi', 'meal')",13,,
9112,,,"('manager', 'asked')",13,,
9113,,,"('teeny', 'tiny')",13,,
9114,,,"('just', 'saying')",13,,
9115,,,"('0', 'stars')",13,,
9116,,,"('another', 'reviewer')",13,,
9117,,,"('ago', 'first')",13,,
9118,,,"('seemed', 'busy')",13,,
9119,,,"('find', 'anything')",13,,
9120,,,"('came', '3')",13,,
9121,,,"('really', 'fishy')",13,,
9122,,,"('celebrate', 'friends')",13,,
9123,,,"('back', 'definitely')",13,,
9124,,,"('rice', 'spicy')",13,,
9125,,,"('good', 'many')",13,,
9126,,,"('figured', 'give')",13,,
9127,,,"('sorry', 'didnt')",13,,
9128,,,"('ordered', 'thing')",13,,
9129,,,"('ok', 'prices')",13,,
9130,,,"('great', 'thai')",13,,
9131,,,"('right', 'sushi')",13,,
9132,,,"('people', 'really')",13,,
9133,,,"('completely', 'disappointed')",13,,
9134,,,"('dishes', 'also')",13,,
9135,,,"('ordered', 'vegetarian')",13,,
9136,,,"('one', 'made')",13,,
9137,,,"('ok', 'like')",13,,
9138,,,"('dry', 'tasted')",13,,
9139,,,"('across', 'board')",13,,
9140,,,"('go', 'without')",13,,
9141,,,"('however', 'just')",13,,
9142,,,"('rolls', 'lot')",13,,
9143,,,"('busy', 'seated')",13,,
9144,,,"('going', 'good')",13,,
9145,,,"('placed', 'top')",13,,
9146,,,"('sit', 'one')",13,,
9147,,,"('however', 'rolls')",13,,
9148,,,"('rice', 'barely')",13,,
9149,,,"('place', 'dinner')",13,,
9150,,,"('bite', 'eat')",13,,
9151,,,"('bad', 'rice')",13,,
9152,,,"('bright', 'spot')",13,,
9153,,,"('definitely', 'disappointed')",13,,
9154,,,"('get', 'menus')",13,,
9155,,,"('return', 'anytime')",13,,
9156,,,"('sushi', 'guys')",13,,
9157,,,"('think', 'might')",13,,
9158,,,"('restaurants', 'reno')",13,,
9159,,,"('flat', 'bread')",13,,
9160,,,"('feel', 'place')",13,,
9161,,,"('better', 'option')",13,,
9162,,,"('think', 'name')",13,,
9163,,,"('busy', 'day')",13,,
9164,,,"('past', 'us')",13,,
9165,,,"('close', 'sushi')",13,,
9166,,,"('much', 'potential')",13,,
9167,,,"('just', 'waiting')",13,,
9168,,,"('earlier', 'day')",13,,
9169,,,"('bar', 'really')",13,,
9170,,,"('roll', 'way')",13,,
9171,,,"('bad', 'giving')",13,,
9172,,,"('ordered', 'crunchy')",13,,
9173,,,"('meal', 'server')",13,,
9174,,,"('place', 'us')",13,,
9175,,,"('well', 'guess')",13,,
9176,,,"('experience', 'dont')",13,,
9177,,,"('thing', 'menu')",13,,
9178,,,"('still', 'looking')",13,,
9179,,,"('hibachi', 'side')",13,,
9180,,,"('review', 'will')",13,,
9181,,,"('seafood', 'salad')",13,,
9182,,,"('asked', 'questions')",13,,
9183,,,"('nice', 'day')",13,,
9184,,,"('good', '20')",13,,
9185,,,"('plan', 'returning')",13,,
9186,,,"('review', 'went')",13,,
9187,,,"('now', 'think')",13,,
9188,,,"('went', 'celebrate')",13,,
9189,,,"('worth', 'eating')",13,,
9190,,,"('every', 'one')",13,,
9191,,,"('meal', 'also')",13,,
9192,,,"('bar', 'waiting')",13,,
9193,,,"('try', 'went')",13,,
9194,,,"('feel', 'rushed')",13,,
9195,,,"('think', 'best')",13,,
9196,,,"('without', 'reservation')",13,,
9197,,,"('lemon', 'grass')",13,,
9198,,,"('best', 'chinese')",13,,
9199,,,"('like', 'way')",13,,
9200,,,"('partner', 'ordered')",13,,
9201,,,"('hire', 'people')",13,,
9202,,,"('price', 'definitely')",13,,
9203,,,"('bloody', 'mary')",13,,
9204,,,"('night', 'took')",13,,
9205,,,"('roll', 'waitress')",13,,
9206,,,"('prices', 'expensive')",13,,
9207,,,"('whole', 'order')",13,,
9208,,,"('find', 'decent')",13,,
9209,,,"('like', '15')",13,,
9210,,,"('wont', 'make')",13,,
9211,,,"('things', 'just')",13,,
9212,,,"('place', 'wait')",13,,
9213,,,"('thing', 'food')",13,,
9214,,,"('minutes', 'early')",13,,
9215,,,"('texture', 'taste')",13,,
9216,,,"('sushi', 'tonight')",13,,
9217,,,"('chicken', 'little')",13,,
9218,,,"('sushi', 'impressed')",13,,
9219,,,"('place', 'completely')",13,,
9220,,,"('sushi', 'table')",13,,
9221,,,"('back', 'overpriced')",13,,
9222,,,"('finally', 'said')",13,,
9223,,,"('hope', 'dont')",13,,
9224,,,"('went', '2')",13,,
9225,,,"('get', 'half')",13,,
9226,,,"('seems', 'bit')",13,,
9227,,,"('away', 'took')",13,,
9228,,,"('bell', 'pepper')",13,,
9229,,,"('took', 'home')",13,,
9230,,,"('sushi', 'eaten')",13,,
9231,,,"('last', 'review')",13,,
9232,,,"('terrible', 'got')",13,,
9233,,,"('likely', 'return')",13,,
9234,,,"('asked', 'name')",13,,
9235,,,"('came', 'well')",13,,
9236,,,"('place', 'ill')",13,,
9237,,,"('half', 'ordered')",13,,
9238,,,"('terrible', 'didnt')",13,,
9239,,,"('even', 'remember')",13,,
9240,,,"('like', 'best')",13,,
9241,,,"('sauce', 'shrimp')",13,,
9242,,,"('one', 'tables')",13,,
9243,,,"('dont', 'normally')",13,,
9244,,,"('took', 'waitress')",13,,
9245,,,"('ive', 'ive')",13,,
9246,,,"('combo', 'came')",13,,
9247,,,"('things', 'changed')",13,,
9248,,,"('meal', 'cost')",13,,
9249,,,"('rice', 'dont')",13,,
9250,,,"('im', 'kind')",13,,
9251,,,"('great', 'ive')",13,,
9252,,,"('placed', 'table')",13,,
9253,,,"('food', 'seems')",13,,
9254,,,"('soup', 'great')",13,,
9255,,,"('places', 'boise')",13,,
9256,,,"('ok', 'thats')",13,,
9257,,,"('wash', 'hands')",13,,
9258,,,"('just', 'ask')",13,,
9259,,,"('lacks', 'flavor')",13,,
9260,,,"('spent', 'money')",13,,
9261,,,"('days', 'old')",13,,
9262,,,"('sushi', 'cravings')",13,,
9263,,,"('sick', 'later')",13,,
9264,,,"('dish', 'chicken')",13,,
9265,,,"('1', 'per')",13,,
9266,,,"('left', 'half')",13,,
9267,,,"('however', 'good')",13,,
9268,,,"('even', 'server')",13,,
9269,,,"('disappointing', 'place')",13,,
9270,,,"('10', 'tables')",13,,
9271,,,"('ordered', 'gyoza')",13,,
9272,,,"('rolls', 'seem')",13,,
9273,,,"('years', 'ive')",13,,
9274,,,"('nearly', 'every')",13,,
9275,,,"('years', 'old')",13,,
9276,,,"('say', 'can')",13,,
9277,,,"('fresh', 'roll')",13,,
9278,,,"('free', 'dessert')",13,,
9279,,,"('husband', 'wanted')",13,,
9280,,,"('tasted', 'horrible')",13,,
9281,,,"('want', 'return')",13,,
9282,,,"('orange', 'sauce')",13,,
9283,,,"('seem', 'get')",13,,
9284,,,"('sushi', 'rolled')",13,,
9285,,,"('ever', 'served')",13,,
9286,,,"('rolls', 'maybe')",13,,
9287,,,"('service', 'hit')",13,,
9288,,,"('appetizers', 'drinks')",13,,
9289,,,"('restaurant', 'decided')",13,,
