"","business_id","text","topi"
"1104","JNOW_mK5G4vUCuGmpHavJg","The bento box is a great, inexpensive lunch choice. $10.95 and I got chicken pad Thai, an assortment of sushi and a side, along with soup and an egg roll. Everything is delicious",1
"1105","JNOW_mK5G4vUCuGmpHavJg","Very less vegetarian options. I ordered red curry with veggies. The curry was loaded with different kinds of veggies (unlike other restaurants where they just add peas and carrot) which I liked but the consistency of the curry was little thin. Over all good though. Ambience was very good. I guess they have less crowd for dinners during week days. It was quite and nice. :) service was good.",2
"1106","-7cNgs6N105MDlLjOudObg","Oh, this is bad sushi!  Don't waste you money or time.",1
"1107","-7cNgs6N105MDlLjOudObg","This place has gone out of biz. Good mexican restaurant is now in their location",2
"1108","vdR9dCBu7snPWHnWVV8XxA","Nothing like a hit bowl of miso soup to get the warm  n fuzzies going",1
"1109","vdR9dCBu7snPWHnWVV8XxA","This place is a hidden gem! Next to a dry cleaners? lol I obviously wasn't expecting much but this place blew my mind. Maybe the best miso soup I've ever had? The caviar tasted super fresh & their sashimi was great too! :-)",2
"1110","x8H-yQUbbeaC28Sj4cqy4w","Continued:  They are lucky the chef and cooks are awesome or this place would be history. Just now the manager popped a beer, broke the top? Gave it to me, and it wasn't til I noticed it by pouring that the broken glass was about to go down my throat --- I called him on it and he said he didn't know but barely apologized.  Wish the chef and cook ran the place instead of the kooks they have as front face to customers at the bar.",1
"1111","x8H-yQUbbeaC28Sj4cqy4w","Good food! I came through during restaurant week and got the Cibo Chicken, sweet potato tempura roll and caramel cake for $20! Great deal for the airport. The Moscow Mule I ordered was $12 . Anyhoo, the roll was generous and tasty as was the chicken. I couldn't eat it all. I'd definitely eat here again!",2
"1112","PuD-E-CH57TkaoMhrmS4qg","Bland food, bland service. There are other better spots to get sushi and curries.",1
"1113","PuD-E-CH57TkaoMhrmS4qg","Best sushi! Love the owner Ming and server Amy! Delicious fresh affordable!!!!!",2
"1114","RmcZOeOJ8QyfRFGjiPrnkg","Some of the servers are kinda acting mad at the world. Body language says a lot and some are making us feel unwanted here. If u hate your job... Fake it till you make it !!",1
"1115","RmcZOeOJ8QyfRFGjiPrnkg","I have never been a regular at Naked Tchopstix, it tends to be our go to for friends and family that aren't really into ""real"" sushi. After taking work friends here tonight, we will not be back. For two people: two beers each, an appetizer, one roll, and the combo set C our bill totaled over $100! For mediocre sushi (at best) this price is outrageous! There are way better options in the neighborhood.",2
"1116","WVGWtmpm7rA2ZauUdd_bpw","Had the pork rice dish and TWO and a half orders of mussels. It was all fantastic, especially the mussels. Highly recommend. The waiter was a little rude, however.",1
"1117","WVGWtmpm7rA2ZauUdd_bpw","The spicy scallop hand roll is a MUST order. Love, love, love! The New York, New York long roll is made with cilantro and it gives it a wonderful flavor that other knock off rolls are lacking.",2
"1118","zJuhdsotDS-Et4IykFZXHQ","The entertainment was the best part. We celebrated a birthday and had fun.",1
"1119","zJuhdsotDS-Et4IykFZXHQ","John is honestly the best hibachi chef I've ever had! Funny and great !!!",2
"1120","rDXBCqfrhK7JHkTf25aZmA","Not to shabby. Wonderful selection.",1
"1121","rDXBCqfrhK7JHkTf25aZmA","Great service, great food....love the ginger salad dressing! Great job Micah!!!!",2
"1122","u2SO_waqiX4tbfPEB47O8Q","Closing temporarily for name change April 27-29",1
"1123","u2SO_waqiX4tbfPEB47O8Q","Pretty good for Tucson.",2
"1124","gw68ejeDgZZ2kCAHvFroNQ","Park in the garage behind the building next to publix and get your ticket stamped for free parking!",1
"1125","gw68ejeDgZZ2kCAHvFroNQ","They don't take reservations but we had a group of ten come in at 6:30 on a First Friday & still were able to pull enough tables together to fit us all",2
"1126","42cHjHD6Kkv7Ms3-lLsimw","Lunch has really good deal: one teriyaki chicken, one teriyaki beef, gyoza, salad, rice, miso soup for only 9 dollars",1
"1127","42cHjHD6Kkv7Ms3-lLsimw","Porridge, vegetable bean curd roll, turnip cakes and potstickers all passed the standards of our Chinese contingent...",2
"1128","h_d4fcmFsRFQYmvYaS2bzw","Finally found the best sushi in town. Beautifully decorated and attentive wait staff. Perfect for a casual business lunch and also as a home run date night spot",1
"1129","h_d4fcmFsRFQYmvYaS2bzw","Sushi pretty good - no miso soup before dinner :( hard to beat Shogun Sushi's nigiri. They have Sapporo on draft.",2
"1130","KlA5iqcX7fWeftUZzD3qwQ","Unfiltered saki, great sushi, nice staff.  Nice mix of Thai influence via the soups.",1
"1131","KlA5iqcX7fWeftUZzD3qwQ","Different ownership than last restaurant. Huge menu with options like sushi burritos, poke bowls, and curry.",2
"1132","TAUGnIQDR9-m23DWLZ0dow","Happy hour Fri & Sat doesn't start 'til 10 p.m. Boo. There are quite a few marked gluten free options. Yay!",1
"1133","TAUGnIQDR9-m23DWLZ0dow","Went for lunch. I chose the buffet and hubby ordered the volcano, lobster, and burrito rolls. Very few selections for the buffet and food was cold. My husband enjoyed both the lobster and burrito rolls but thought the volcano roll tasted of burnt, sour mayonnaise. Not coming back anytime soon.",2
"1134","KJUc4AfxB3meP4X2iZMQug","Worst customer service ever. Had baby girl with us and they wouldnt even offer the booster seat to put her car seat in. Would have been helpful to know that the fried rice had pork in it...or any indication. The good side, the cook/kitchen staff sing hotstepper while cooking.",1
"1135","KJUc4AfxB3meP4X2iZMQug","Great service and delicious salad, soup, and general chicken lunch plate!!",2
"1136","tYAHogxI44JV3U6lyuT58Q","Staff was attentive and they kept the drinks full...it helps when there isnt anyone in the restaurant. Not their fault tho, we came in late.",1
"1137","tYAHogxI44JV3U6lyuT58Q","Food is always great here, but on the expensive side. I usually go to Thai Basil if I'm craving Thai food, but their food didn't live up to their usual greatness last month which is why we ended up here. Menu is huge- everything from sushi to Thai to Chinese, some Indian, and even an attempt at Japanese. They need to trim the menu down to help trim down their costs.",2
"1138","WKPu6-QSUp4VHVGPehbGSQ","Very good! This is my favorite Chineese take out. Their food is fast and delicious.",1
"1139","WKPu6-QSUp4VHVGPehbGSQ","Really good hot and sour soup, which is an option with their super affordable lunch special, so that was a bonus. The sushi rolls we picked off the lunch menu didn't blow me away but they were tasty enough. I'd be willing to try some of the others as well as the curry or stir fry dishes.",2
"1140","o5DMQMa45xWM3mZqTVmsuw","Not very friendly for carry-out. Lunch time and empty place-no customers.",1
"1141","o5DMQMa45xWM3mZqTVmsuw","The Crazy Mexican is crazy good!",2
"1142","FAqFtRj94IHvqe9XAPpRew","Un real banana cheesecake! Like wow! And sushi get the pier roll! Those are a must! App get their caprese!",1
"1143","FAqFtRj94IHvqe9XAPpRew","Shrimp carbonara was terrible; tiny shrimp and cold.",2
"1144","DdR47897KiuRpV7Vf8m9cA","If you are having a sore throat and you really want a way to kick it out, ask for the tum yum Thai soup and ask for it to be ""Thai spicy"" It's  a miracle worker.",1
"1145","DdR47897KiuRpV7Vf8m9cA","Best Thai around! Always friendly, good prices, and EXCELLENT food! Tuna nachos and their Pad Thai makes a perfect meal! The hub really digs the Drunken Noodle!",2
"1146","UwwimB6EoAsKJ6BCVBifVw","Best Asian cuisine in Glen Mills / West Chester. I love their sushi. Good fried rice and good pad Thai. Always good service.",1
"1147","UwwimB6EoAsKJ6BCVBifVw","Great spicy scallop roll , spicy tuna roll. Super fresh house salad(great fresh dressin)very strong place you'd never expect to be this good",2
"1148","YzluF3FNGjnW-tOrLZt8JA","For only $50 there is 80 pieces to a tray with a variety of fish and flavors. Included: Philadelphia Roll, Eel Cucumber roll, Spicy Crunchy Tuna roll, Shrimp Tempura roll, Yellowtail Jalapeno and Mango roll, Salmon Avocado roll, Snow Crab California roll, Spicy Tempura Veggie roll, Eel Avocado roll, and a Cali Roll",1
"1149","YzluF3FNGjnW-tOrLZt8JA","The food was decent but the staff  was soooo intrusive throughout the entire meal! Almost all of the food hit the table at once- no spacing at all! And then every two minutes the staff would fully interrupt the conversation to either flirt, clear dishes that we were still eating, top off water glasses or offer more food- it was too much!!! We felt rushed. And with all of the interruptions they made it NEARLY impossible to have a conversation and enjoy dinner with friends. BOOO Zama!!",2
"1150","bxnjcNGQmxAyoUfg5LXntw","Heads up, it's cold at dinner! If you run cold, like me, bring a jacket! Don't forget your phone because the presentation of the rolls are very pretty!",1
"1151","bxnjcNGQmxAyoUfg5LXntw","Overly sweet and squishy rice. Could not even finish my meal.",2
"1152","5uPdoWQNjYkrpRmy9AonSw","The $11 sashimi lunch is the best deal I've ever found.",1
"1153","5uPdoWQNjYkrpRmy9AonSw","Love it! Old school quality. Been around forever, before sushi was so trendy.",2
"1154","05GLPgaqx5y4H9dBU6CP2w","They only have valet parking. It's $25 usually but if you spend more than $50 at the restaurant they will stamp your ticket and parking is free! Don't forget to tip though!",1
"1155","05GLPgaqx5y4H9dBU6CP2w","Covered outdoor patio (yay!) but not dog friendly (booo!).",2
"1156","djeYYE2MIT36obh5mcZn8A","One of a kind dining experience, perfect for quick lunch or dinner",1
"1157","djeYYE2MIT36obh5mcZn8A","Its location even confused my GPS a bit... Basically all you need to know is that it's behind Dairy Queen and between Save Mart and Walgreens. Be sure to join their rewards program, too.",2
"1158","XKzULLeYLVOpoiSJB7QeaA","Hahahaha. Let's just say they failed for a reason.",1
"1159","XKzULLeYLVOpoiSJB7QeaA","Just posted my review on my check-in. This place is great.",2
"1160","TFzKrlAKIz7h_TAgLaDW0w","It gets super busy during happy hour, so go right at the start at 5 or at like 730. Happy hour ends at 8 pm",1
"1161","TFzKrlAKIz7h_TAgLaDW0w","Happy hour is 4-8. There is a sushi roll with teriyaki beef and avocado that was my favorite",2
"1162","ODmDUPqiKTDm_HiCaQMLPw","Cute little place. In a strip.mall set back from the road. Look for Subway, same building.",1
"1163","ODmDUPqiKTDm_HiCaQMLPw","OMG!  Where do I start pad thai, fried rice, basil noodle, panang curry to die for.",2
"1164","xTtWhx2vqyWoUDAKLgSAHw","Staff Very helpful with guiding you trough the menu...all sushi is not the same do it's nice to know what you're in for.",1
"1165","xTtWhx2vqyWoUDAKLgSAHw","Love this place! I could eat here every night!",2
"1166","1ZW_rnoS2UBydTyc_0ikSQ","PSA: They discontinued the all you can eat option. Do NOT come here for all you can eat sushi!!!",1
"1167","1ZW_rnoS2UBydTyc_0ikSQ","Sushi is fresh and the service is great! The prices are reasonable as well!",2
"1168","jssubXBNkiSJIhbKuDtmpQ","the food was good..but my boyfriend got the chicken teriyaki plate with California roll and it wasn't enough food for him at all! leaving hungry is never good. overall, it was OKAY. might go again..but will order more rolls and sides.",1
"1169","jssubXBNkiSJIhbKuDtmpQ","Every experience is different for everyone. But my experience here has been more than awesome. Food is fresh & waiter are very quick. Oh! Friendly too. Almost kinda feel bad we gave them a hard time. Kinda hard because we're from Hawaii & things are prepared different there & tried to be remade here in the mainland. Just making sure! ;) thanks for putting up with our 20/20 questions!",2
"1170","ZfAILO2iad90fCDtratcKg","They have an easy to navigate ramp for walkers and wheelchairs which made it easier for my 83 y.o. mother to navigate the place with her rollator.",1
"1171","ZfAILO2iad90fCDtratcKg","If ordering takeout, get the 3 roll special! The special rolls aren't worth the price.",2
"1172","dhhq9NKmFAk7BxR6nuTfvQ","It was apparently moved to 82nd St. Was there last night. At any rate I didn't care for it. I didn't get sushi but the dish I got was a bit greasy. The worst experience I had involved (I'm embarrassed to say) is the restroom. There's one shared restroom for the whole place. Our waitress told me there was another upstairs but it was 'private'.",1
"1173","dhhq9NKmFAk7BxR6nuTfvQ","Do it for lunch!  Under 10$ lunch specials. Good ambiance. Staff is a little slow but hospitable. Can't wait to go back!!",2
"1174","X4kLBCoQeS-x6zVH7fnOvw","Awesome! Definitely will come back for the sea food night! But the be careful for the fried crab, it's not that fresh. I have a super sensitive stomach, and I can feel that there will be something bad going on tonight......",1
"1175","X4kLBCoQeS-x6zVH7fnOvw","Good food. Clean. Fresh. Reasonable prices. Nice wait staff. Full sushi bar.",2
"1176","IXllQQM7LG9NC7uNQ8un1g","They have the best crunchy roll that I've ever eaten in my life.",1
"1177","IXllQQM7LG9NC7uNQ8un1g","This place has been inflated by reviews. It was not as good as advertised. If would also need a clean up in my opinion.
Not terrible, just not as good as expected",2
"1178","KbB46s78-nkFqwWB0UbLxg","Will recommend this place to everyone. Great customer service",1
"1179","KbB46s78-nkFqwWB0UbLxg","My favorite restaurant in the area. Fresh and a great value for families.",2
"1180","1Y70y4jdXifycFKMeatDlg","Great happy hour, great music. House wines are awesome and so is the food. Get here.",1
"1181","1Y70y4jdXifycFKMeatDlg","Came again and the crab nachos were top notch!",2
"1182","mLsBTZoCV_Rae4pUfR7Ijg","Awesome food for cheap after 10. Service is fast and a nice atmosphere.",1
"1183","mLsBTZoCV_Rae4pUfR7Ijg","I can't give an objective opinion of the food bc I was so put off by the loud karaoke music. Seriously? Sake should have been on the house.",2
